X,Y,fid,gbifID,datasetKey,occurrence,kingdom,phylum,class,order,family,genus,species,infraspeci,taxonRank,scientific,verbatimSc,verbatim_1,countryCod,locality,stateProvi,occurren_1,individual,publishing,decimalLat,decimalLon,coordinate,coordina_1,elevation,elevationA,depth,depthAccur,eventDate,day,month,year,taxonKey,speciesKey,basisOfRec,institutio,collection,catalogNum,recordNumb,identified,dateIdenti,license,rightsHold,recordedBy,typeStatus,establishm,lastInterp,mediaType,issue,field_51,field_52,field_53,field_54,field_55,field_56,field_57,icon_url
-78.966336,-1.32341,"1",3948312500,af42469c-4a49-43ac-99da-b6ae68b3775c,RPFCH-0153,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,,,PRESENT,"21",c54097e6-0972-4acb-b849-eaeba29c917d,-1.32341,-78.966336,,,,,,,2022/04/07 00:00:00.000,"7","4","2022","2498068","2498065",HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,"Ministerio del Ambiente, Agua y Transición Ecológica",,,,2022-11-25T09:25:53.618Z,,COORDINATE_ROUNDED,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,,,,,,./0.png
-78.965617,-1.322482,"2",3948312464,af42469c-4a49-43ac-99da-b6ae68b3775c,RPFCH-0004,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,,,PRESENT,,c54097e6-0972-4acb-b849-eaeba29c917d,-1.322482,-78.965617,,,,,,,2021/08/31 00:00:00.000,"31","8","2021","2498068","2498065",HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,"Ministerio del Ambiente, Agua y Transición Ecológica",,,,2022-11-25T09:25:53.062Z,,,,,,,,,,./0.png
-78.784268,-1.377909,"3",3948312458,af42469c-4a49-43ac-99da-b6ae68b3775c,RPFCH-0001,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,,,PRESENT,"12",c54097e6-0972-4acb-b849-eaeba29c917d,-1.377909,-78.784268,,,,,,,2020/06/04 00:00:00.000,"4","6","2020","2498068","2498065",HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,"Ministerio del Ambiente, Agua y Transición Ecológica",,,,2022-11-25T09:25:53.030Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,,,,,,,./0.png
-78.981678,-1.357193,"4",3948312453,af42469c-4a49-43ac-99da-b6ae68b3775c,RPFCH-0002,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,,,PRESENT,"1",c54097e6-0972-4acb-b849-eaeba29c917d,-1.357193,-78.981678,,,,,,,2022/05/25 00:00:00.000,"25","5","2022","2498068","2498065",HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,"Ministerio del Ambiente, Agua y Transición Ecológica",,,,2022-11-25T09:25:52.883Z,,COORDINATE_ROUNDED,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,,,,,,./0.png
-78.784268,-1.377909,"5",3948312367,af42469c-4a49-43ac-99da-b6ae68b3775c,RPFCH-0057,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,,,PRESENT,"12",c54097e6-0972-4acb-b849-eaeba29c917d,-1.377909,-78.784268,,,,,,,2020/06/04 00:00:00.000,"4","6","2020","2498068","2498065",HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,"Ministerio del Ambiente, Agua y Transición Ecológica",,,,2022-11-25T09:25:51.792Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,,,,,,,./0.png
-78.980345,-1.357202,"6",3948312334,af42469c-4a49-43ac-99da-b6ae68b3775c,RPFCH-0038,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,,,PRESENT,"1",c54097e6-0972-4acb-b849-eaeba29c917d,-1.357202,-78.980345,,,,,,,2022/05/25 00:00:00.000,"25","5","2022","2498068","2498065",HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,"Ministerio del Ambiente, Agua y Transición Ecológica",,,,2022-11-25T09:25:51.301Z,,COORDINATE_ROUNDED,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,,,,,,./0.png
-78.784268,-1.377909,"7",3948312330,af42469c-4a49-43ac-99da-b6ae68b3775c,RPFCH-0155,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,,,PRESENT,"12",c54097e6-0972-4acb-b849-eaeba29c917d,-1.377909,-78.784268,,,,,,,2020/06/04 00:00:00.000,"4","6","2020","2498068","2498065",HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,"Ministerio del Ambiente, Agua y Transición Ecológica",,,,2022-11-25T09:25:51.224Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,,,,,,,./0.png
-78.561737,-0.683538,"8",3903104364,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/132478533,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,,Cotopaxi,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-0.683538,-78.561737,216,,,,,,2022/08/26 10:34:36.000,"26","8","2022","2498068","2498065",HUMAN_OBSERVATION,iNaturalist,Observations,"132478533",,Jay,2022-08-26T23:08:51,CC_BY_NC_4_0,Jay,Jay,,,2023-01-08T06:56:58.391Z,StillImage,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.473333,-0.614167,"9",3873951666,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/128004487,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,,Pichincha,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-0.614167,-78.473333,,,,,,,2022/07/24 13:37:24.000,"24","7","2022","2498068","2498065",HUMAN_OBSERVATION,iNaturalist,Observations,"128004487",,Diego Torres Sierra,2022-07-26T15:33:57,CC_BY_NC_4_0,Diego Torres Sierra,Diego Torres Sierra,,,2023-01-08T06:56:19.741Z,StillImage,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.473691,-0.614024,"10",3873408635,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/127887537,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,,Pichincha,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-0.614024,-78.473691,8,,,,,,2022/07/24 13:32:00.000,"24","7","2022","2498068","2498065",HUMAN_OBSERVATION,iNaturalist,Observations,"127887537",,David Torres,2022-07-25T19:31:22,CC_BY_NC_4_0,David Torres,David Torres,,,2023-01-08T06:56:46.669Z,StillImage,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.472441,-0.659761,"11",3724884541,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/150653523,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Ecuador - Parque Nacional Cotopaxi,,PRESENT,"3",c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,-0.659761,-78.472441,1000,,,,,,2018/03/20 00:00:00.000,"20","3","2018","2498068","2498065",HUMAN_OBSERVATION,,Observations,OBS.150653523,,,,CC_BY_NC_4_0,Stichting Observation International,User 147732,,,2022-12-19T19:56:10.508Z,,COORDINATE_ROUNDED,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,,,,,,./0.png
-78.473507,-0.679082,"12",3716195406,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/177938027,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Ecuador - Parque Nacional Cotopaxi,,PRESENT,"5",c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,-0.679082,-78.473507,100,,,,,,2019/07/24 00:00:00.000,"24","7","2019","2498068","2498065",HUMAN_OBSERVATION,,Observations,OBS.177938027,,,,CC_BY_NC_4_0,Stichting Observation International,User 134086,,,2022-12-19T19:56:13.291Z,,COORDINATE_ROUNDED,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,,,,,,./0.png
-78.47398,-0.617369,"13",3715482864,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/142943201,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Ecuador - Parque Nacional Cotopaxi,,PRESENT,"5",c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,-0.617369,-78.47398,25,,,,,,2017/08/04 00:00:00.000,"4","8","2017","2498068","2498065",HUMAN_OBSERVATION,,Observations,OBS.142943201,,,,CC_BY_NC_4_0,Stichting Observation International,User 77532,,,2022-12-19T19:56:56.227Z,,COORDINATE_ROUNDED,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,,,,,,./0.png
-78.47398,-0.617369,"14",3715423181,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/147894367,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Ecuador - Parque Nacional Cotopaxi,,PRESENT,"5",c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,-0.617369,-78.47398,25,,,,,,2017/08/04 00:00:00.000,"4","8","2017","2498068","2498065",HUMAN_OBSERVATION,,Observations,OBS.147894367,,,,CC_BY_NC_4_0,Stichting Observation International,User 71196,,,2022-12-19T19:57:00.014Z,,COORDINATE_ROUNDED,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,,,,,,./0.png
-78.466667,-0.616667,"15",3698110221,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/107386671,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,,Pichincha,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-0.616667,-78.466667,2169,,,,,,2014/11/11 10:35:00.000,"11","11","2014","2498068","2498065",HUMAN_OBSERVATION,iNaturalist,Observations,"107386671",,Susanne Spindler,2022-02-24T20:04:27,CC_BY_NC_4_0,Susanne Spindler,Susanne Spindler,,,2023-01-08T06:53:14.196Z,StillImage,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"16",3694648876,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1310695677,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"20",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,1996/11/20 00:00:00.000,"20","11","1996","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1310695677,,,,CC_BY_4_0,,obsr1009851,,,2022-11-24T21:00:17.665Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.7707,-1.330447,"17",3694165503,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1299301127,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Yahuallacta,Tungurahua,PRESENT,"3",e2e717bf-551a-4917-bdc9-4fa0f342c530,-1.330447,-78.7707,,,,,,,2021/12/19 00:00:00.000,"19","12","2021","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1299301127,,,,CC_BY_4_0,,obsr1206432,,,2022-11-24T21:11:37.357Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"18",3691127011,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1326886231,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2008/04/15 00:00:00.000,"15","4","2008","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1326886231,,,,CC_BY_4_0,,obsr680176,,,2022-11-24T21:03:19.055Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.43852,-0.657006,"19",3685856118,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1250391111,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--Parqueadero 4800 m,Pichincha,PRESENT,"1",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.657006,-78.43852,,,,,,,1997/09/28 00:00:00.000,"28","9","1997","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1250391111,,,,CC_BY_4_0,,obsr1479734,,,2022-11-24T20:59:35.370Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"20",3666294142,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1229876456,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"1",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2021/09/03 00:00:00.000,"3","9","2021","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1229876456,,,,CC_BY_4_0,,obsr2705557,,,2022-11-24T21:18:12.818Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"21",3653388881,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1305349221,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,1982/03/16 00:00:00.000,"16","3","1982","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1305349221,,,,CC_BY_4_0,,obsr17244,,,2022-11-24T21:00:23.007Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.37699,-1.120586,"22",3650879681,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1281680563,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Parque Nacional Llanganates,Tungurahua,PRESENT,"5",e2e717bf-551a-4917-bdc9-4fa0f342c530,-1.120586,-78.37699,,,,,,,2021/11/03 00:00:00.000,"3","11","2021","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1281680563,,,,CC_BY_4_0,,obsr1966129,,,2022-11-24T21:08:36.301Z,,,,,,,,,,./0.png
-78.48015,-0.680038,"23",3648504782,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1115071413,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"2",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2021/03/28 00:00:00.000,"28","3","2021","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1115071413,,,,CC_BY_4_0,,obsr1966352,,,2022-11-24T21:12:09.455Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.473915,-0.614162,"24",3645954242,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1195752967,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Laguna de Limpiopungo,Pichincha,PRESENT,"20",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.614162,-78.473915,,,,,,,2021/07/05 00:00:00.000,"5","7","2021","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1195752967,,,,CC_BY_4_0,,obsr539296,,,2022-11-24T21:09:49.799Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"25",3645539764,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1208075382,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2007/01/03 00:00:00.000,"3","1","2007","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1208075382,,,,CC_BY_4_0,,obsr535985,,,2022-11-24T21:17:21.660Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.62028,-0.76997,"26",3640172082,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1247690338,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Gas station in Lasso,Cotopaxi,PRESENT,"4",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.76997,-78.62028,,,,,,,2001/09/12 00:00:00.000,"12","9","2001","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1247690338,,,,CC_BY_4_0,,obsr162737,,,2022-11-24T21:09:37.232Z,,,,,,,,,,./0.png
-78.48015,-0.680038,"27",3639862074,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1250670804,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2002/07/14 00:00:00.000,"14","7","2002","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1250670804,,,,CC_BY_4_0,,obsr1335274,,,2022-11-24T20:51:34.242Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"28",3637815100,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1193618450,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2007/07/27 00:00:00.000,"27","7","2007","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1193618450,,,,CC_BY_4_0,,obsr789389,,,2022-11-24T21:05:37.346Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.49606,-0.650558,"29",3629324262,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1213862646,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.650558,-78.49606,,,,,,,2004/07/25 00:00:00.000,"25","7","2004","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1213862646,,,,CC_BY_4_0,,obsr281470,,,2022-11-24T20:59:29.468Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.58933,-1.100167,"30",3619629818,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1078281596,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Laguna de Yambo,Cotopaxi,PRESENT,"12",e2e717bf-551a-4917-bdc9-4fa0f342c530,-1.100167,-78.58933,,,,,,,2021/02/19 00:00:00.000,"19","2","2021","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1078281596,,,,CC_BY_4_0,,obsr1443135,,,2022-11-24T20:58:52.274Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.794,-1.379799,"31",3615860008,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1305582819,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Ruta Pato Cocha Al Carihuairazo,Tungurahua,PRESENT,"13",e2e717bf-551a-4917-bdc9-4fa0f342c530,-1.379799,-78.794,,,,,,,2021/12/29 00:00:00.000,"29","12","2021","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1305582819,,,,CC_BY_4_0,,obsr917349,,,2022-11-24T21:09:29.704Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.405014,-1.097552,"32",3612398741,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1211769637,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,"San Jose de Poalo, Tungurahua, EC (-1.098, -78.405)",Tungurahua,PRESENT,"10",e2e717bf-551a-4917-bdc9-4fa0f342c530,-1.097552,-78.405014,,,,,,,2021/07/04 00:00:00.000,"4","7","2021","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1211769637,,,,CC_BY_4_0,,obsr1143747,,,2022-11-24T21:09:49.652Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"33",3609963459,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1285705996,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"4",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2021/11/28 00:00:00.000,"28","11","2021","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1285705996,,,,CC_BY_4_0,,obsr533533,,,2022-11-24T21:08:34.908Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.57704,-0.618806,"34",3609391973,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1242786031,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Área Nacional de Recreación El Boliche,Cotopaxi,PRESENT,"2",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.618806,-78.57704,,,,,,,2016/05/07 00:00:00.000,"7","5","2016","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1242786031,,,,CC_BY_4_0,,obsr415810,,,2022-11-24T21:12:02.758Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.36938,-1.091351,"35",3608870900,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1060261728,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,P.N.LL Pisayambo,Tungurahua,PRESENT,"30",e2e717bf-551a-4917-bdc9-4fa0f342c530,-1.091351,-78.36938,,,,,,,2021/01/16 00:00:00.000,"16","1","2021","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1060261728,,,,CC_BY_4_0,,obsr917349,,,2022-11-24T20:45:55.613Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.49583,-0.643231,"36",3608101556,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1121284035,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--Centro de Interpretación (Mariscal Sucre),Cotopaxi,PRESENT,"5",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.643231,-78.49583,,,,,,,2017/06/13 00:00:00.000,"13","6","2017","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1121284035,,,,CC_BY_4_0,,obsr1492868,,,2022-11-24T20:57:11.452Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.35523,-1.099352,"37",3593646510,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1147301131,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Laguna de Patojapina,Tungurahua,PRESENT,"50",e2e717bf-551a-4917-bdc9-4fa0f342c530,-1.099352,-78.35523,,,,,,,2021/05/08 00:00:00.000,"8","5","2021","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1147301131,,,,CC_BY_4_0,,obsr2497181,,,2022-11-24T21:13:52.834Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
